stage,B365H,B365D,B365A,Home/Away win,competence_difference
11,1.67,4.0,5.75,1,0.0
11,2.38,3.3,3.3,0,-0.45454545454545453
11,1.29,6.0,13.0,1,0.18181818181818182
11,2.05,3.5,3.9,1,0.0
11,3.1,3.3,2.5,-1,0.2727272727272727
12,6.0,3.8,1.67,1,0.08333333333333333
12,4.2,3.6,1.95,0,-0.6666666666666666
12,1.5,4.5,7.5,0,0.5833333333333334
12,2.15,3.4,3.8,1,0.0
13,8.0,4.75,1.44,-1,-0.15384615384615385
12,1.75,3.75,5.25,1,-0.08333333333333333
12,1.62,4.2,6.0,0,0.6666666666666666
12,1.2,7.0,19.0,0,0.16666666666666666
12,5.25,4.0,1.7,-1,-0.8333333333333334
12,9.0,5.0,1.4,-1,-1.25
12,2.5,3.2,3.2,1,-0.3333333333333333
13,1.8,3.8,4.75,1,0.07692307692307693
13,3.2,3.4,2.4,-1,-0.5384615384615384
13,2.05,3.6,3.8,1,0.46153846153846156
13,5.75,4.0,1.67,0,-1.0769230769230769
13,2.2,3.4,3.6,1,-0.5384615384615384
13,1.7,3.7,6.0,1,-0.15384615384615385
13,1.3,6.0,11.0,0,1.0
13,1.25,6.25,15.0,1,0.15384615384615385
14,1.6,4.33,6.0,0,0.7142857142857143
14,2.6,3.4,2.9,0,-0.5
14,2.8,3.3,2.75,1,-0.21428571428571427
14,1.5,4.5,7.5,1,0.7857142857142857
13,2.3,3.4,3.4,-1,-0.3076923076923077
14,2.15,3.4,3.8,1,-0.14285714285714285
14,6.5,4.5,1.53,-1,-0.7142857142857143
14,3.4,3.6,2.2,0,-0.7857142857142857
14,7.0,4.0,1.57,-1,-0.5714285714285714
14,1.95,3.4,4.5,1,0.14285714285714285
15,9.0,6.0,1.33,-1,-0.6666666666666666
15,3.1,3.2,2.6,0,-0.6
15,1.75,3.8,5.25,1,-0.13333333333333333
14,2.63,3.4,2.88,1,-0.42857142857142855
15,1.17,8.5,19.0,1,1.0
15,1.91,3.6,4.5,0,0.13333333333333333
15,1.45,4.75,8.0,0,0.5333333333333333
15,2.2,3.4,3.6,1,-0.06666666666666667
15,2.4,3.3,3.3,-1,0.3333333333333333
15,1.4,5.0,9.0,1,0.6666666666666666
15,3.8,3.5,2.1,-1,-0.3333333333333333
16,4.2,3.75,1.91,1,-0.6875
16,2.4,3.4,3.2,1,0.0625
16,2.05,3.5,4.0,1,0.75
16,1.22,7.0,15.0,1,0.9375
16,10.0,5.75,1.33,-1,-1.0
16,3.1,3.3,2.5,0,-0.3125
16,1.67,4.0,5.75,1,-0.0625
16,1.29,6.5,11.0,1,0.75
16,5.25,4.0,1.7,-1,-0.625
16,6.0,4.33,1.6,-1,-0.9375
17,5.75,3.8,1.7,-1,-0.058823529411764705
17,2.63,3.3,2.9,1,-0.23529411764705882
17,1.62,4.1,6.0,1,0.29411764705882354
17,2.1,3.4,4.0,1,0.35294117647058826
17,6.5,4.2,1.57,-1,-1.1176470588235294
17,2.6,3.4,2.9,0,-0.11764705882352941
17,3.0,3.3,2.6,-1,0.058823529411764705
17,2.15,3.6,3.5,1,0.0
17,1.22,7.0,15.0,1,0.8823529411764706
17,4.2,3.6,1.95,-1,-0.5882352941176471
18,2.5,3.3,2.9,0,0.2222222222222222
18,2.63,3.2,2.8,-1,-0.6111111111111112
18,2.5,3.3,2.9,-1,-0.2777777777777778
18,1.22,6.5,13.0,1,0.7222222222222222
18,1.36,5.0,8.5,1,0.7222222222222222
18,2.9,3.1,2.6,1,-0.16666666666666666
18,1.33,5.5,8.5,1,0.3888888888888889
18,10.0,5.5,1.3,-1,-1.2222222222222223
18,1.3,5.5,10.0,1,1.1111111111111112
18,2.8,3.25,2.6,-1,-0.5555555555555556
19,4.33,3.5,1.95,0,-0.7368421052631579
19,2.1,3.6,3.7,1,-0.2631578947368421
19,1.25,6.0,16.0,1,0.6842105263157895
19,2.35,3.6,3.1,1,0.10526315789473684
19,1.75,3.7,5.5,-1,-0.05263157894736842
19,1.25,6.5,14.0,1,1.105263157894737
19,2.4,3.25,3.3,1,0.15789473684210525
19,2.9,3.4,2.6,-1,-0.631578947368421
19,1.29,5.5,9.5,1,1.105263157894737
19,5.5,3.75,1.62,-1,-1.0
20,2.88,3.4,2.63,0,-0.55
20,6.0,4.5,1.57,-1,-0.7
20,1.2,7.5,17.0,0,1.05
20,5.75,3.8,1.7,-1,-0.9
20,2.45,3.4,3.1,1,-0.5
20,2.05,3.5,4.0,1,0.25
20,1.73,3.9,5.25,1,0.75
20,1.36,5.0,11.0,0,0.35
20,1.65,4.0,6.0,0,-0.05
20,1.85,3.6,4.75,1,0.1
21,1.3,5.75,12.0,-1,1.2857142857142858
21,5.75,4.5,1.5,-1,-1.1904761904761905
21,3.3,3.5,2.3,1,-0.42857142857142855
21,6.0,4.1,1.62,-1,-0.7619047619047619
21,3.1,3.3,2.5,-1,-0.047619047619047616
21,7.0,4.75,1.5,-1,-1.3333333333333333
21,1.33,5.5,11.0,1,0.6666666666666666
21,2.5,3.2,3.2,0,0.09523809523809523
21,2.38,3.4,3.2,1,0.47619047619047616
21,3.6,3.4,2.2,1,-0.14285714285714285
22,4.5,4.0,1.8,1,-0.5909090909090909
22,2.15,3.4,3.75,0,-0.5909090909090909
22,2.5,3.2,3.25,-1,-0.3181818181818182
22,1.83,3.75,4.75,0,0.18181818181818182
22,3.25,3.4,2.38,-1,-0.6363636363636364
22,1.7,3.8,5.75,1,0.5909090909090909
22,1.22,7.0,15.0,-1,1.7727272727272727
22,6.0,4.2,1.6,0,-0.7272727272727273
22,2.15,3.5,3.6,0,-0.22727272727272727
22,1.2,7.5,17.0,1,0.7272727272727273
23,1.18,8.0,19.0,1,1.0434782608695652
23,1.83,3.5,5.25,1,0.0
23,2.7,3.1,3.0,0,-0.5217391304347826
23,2.05,3.5,3.9,-1,0.5652173913043478
23,2.9,3.25,2.7,1,0.0
23,2.65,3.25,2.9,0,0.21739130434782608
23,9.5,5.25,1.36,0,-1.3478260869565217
23,3.4,3.4,2.3,1,-0.5217391304347826
23,1.22,7.0,15.0,-1,0.9130434782608695
24,6.0,4.0,1.65,-1,-0.2916666666666667
23,2.2,3.4,3.6,1,0.2608695652173913
24,1.17,8.5,19.0,1,0.5833333333333334
24,2.75,3.2,2.88,0,-0.16666666666666666
24,11.0,5.5,1.33,0,-1.375
24,1.75,3.7,5.5,1,0.5416666666666666
24,2.0,3.4,4.33,0,-0.20833333333333334
24,3.1,3.75,2.3,0,0.08333333333333333
24,7.5,5.0,1.44,-1,-0.625
24,2.1,3.2,4.2,1,-0.16666666666666666
24,1.25,6.5,15.0,1,1.2083333333333333
25,2.15,3.3,3.9,0,-0.32
25,2.1,3.4,4.0,1,0.36
25,1.4,5.25,8.5,1,0.64
25,2.63,3.3,2.9,0,-0.16
25,1.44,5.0,7.5,1,1.08
25,5.5,4.2,1.65,1,-1.0
25,1.8,3.5,4.5,1,-0.2
25,1.75,3.5,4.75,-1,0.16
25,4.33,3.4,1.85,0,-0.72
26,1.91,3.5,4.75,1,-0.23076923076923078
25,2.3,3.5,3.3,-1,0.16
26,5.25,4.0,1.73,1,-0.2692307692307692
26,2.55,3.3,3.0,0,-0.4230769230769231
26,6.5,4.0,1.62,-1,-0.9230769230769231
26,1.53,4.33,7.0,1,0.6153846153846154
26,2.15,3.5,3.6,1,0.34615384615384615
26,2.0,3.75,3.8,0,-0.23076923076923078
26,6.0,3.7,1.7,-1,-0.7307692307692307
26,1.73,3.8,5.5,1,1.0
26,2.63,3.25,2.63,1,0.11538461538461539
27,2.15,3.3,3.9,1,-0.14814814814814814
27,1.29,6.0,13.0,1,1.2222222222222223
27,8.0,4.75,1.45,1,-1.1481481481481481
27,1.7,4.0,5.25,1,0.3333333333333333
27,1.7,3.9,5.5,-1,0.14814814814814814
27,1.95,3.6,4.2,1,0.07407407407407407
27,2.3,3.25,3.5,1,0.6666666666666666
27,1.85,3.75,4.5,-1,-0.18518518518518517
28,1.85,3.6,4.75,1,0.17857142857142858
28,2.15,3.6,3.6,1,0.21428571428571427
28,1.25,6.5,15.0,0,0.42857142857142855
27,2.2,3.3,3.8,-1,0.7037037037037037
28,2.0,3.5,4.2,1,-0.39285714285714285
27,3.6,3.4,2.2,-1,0.037037037037037035
28,1.95,3.4,4.5,1,0.10714285714285714
28,1.57,4.2,6.5,0,0.0
28,1.45,4.5,8.5,1,0.25
28,2.5,3.2,3.2,1,-0.5714285714285714
28,2.5,3.1,3.3,1,0.21428571428571427
29,1.25,6.0,10.0,1,0.8620689655172413
29,2.4,3.3,2.9,1,0.2413793103448276
29,1.4,4.5,8.0,1,0.3793103448275862
29,1.73,3.6,4.75,0,-0.20689655172413793
29,4.33,4.0,1.73,-1,-0.6206896551724138
29,1.95,3.3,4.0,1,0.0
28,3.3,3.25,2.2,0,-0.39285714285714285
29,4.0,3.8,1.8,-1,-0.4482758620689655
29,2.55,3.2,2.8,1,-0.2413793103448276
29,7.0,4.0,1.5,-1,-0.8620689655172413
29,1.91,3.7,4.33,1,-0.1724137931034483
30,3.3,3.6,2.25,0,-0.43333333333333335
30,2.2,3.4,3.6,1,-0.16666666666666666
30,1.85,3.75,4.5,1,0.36666666666666664
30,5.75,4.0,1.67,-1,-0.4666666666666667
30,1.5,4.75,7.0,-1,1.0333333333333334
30,1.45,4.6,8.5,1,0.7666666666666667
30,2.3,3.4,3.4,1,-0.06666666666666667
30,5.5,4.2,1.65,-1,-1.1
30,1.6,4.5,5.75,1,0.5333333333333333
30,1.91,3.75,4.2,0,0.06666666666666667
31,3.0,3.4,2.3,-1,-0.3870967741935484
31,1.75,3.5,4.75,-1,-0.1935483870967742
31,2.4,3.5,2.75,-1,0.2903225806451613
31,1.6,3.75,5.75,0,0.03225806451612903
31,2.0,3.5,3.6,0,-0.25806451612903225
31,3.5,3.6,2.0,-1,-0.1935483870967742
31,1.36,4.75,8.0,0,0.7419354838709677
31,13.0,5.25,1.25,0,-0.8387096774193549
31,1.85,3.75,4.0,1,0.3548387096774194
31,5.75,4.0,1.65,-1,-0.4838709677419355
32,1.22,7.0,15.0,1,0.78125
32,1.67,4.2,5.25,1,0.5625
32,11.0,6.5,1.29,-1,-0.875
32,5.0,4.0,1.73,-1,-1.25
32,1.83,3.7,4.75,1,0.0625
32,1.4,5.25,8.0,1,0.5
32,2.05,3.3,4.2,1,0.09375
32,1.36,5.25,9.5,0,0.625
32,2.4,3.5,3.1,1,0.1875
32,8.5,5.25,1.4,1,-0.9375
33,1.91,3.75,4.2,1,0.09090909090909091
33,4.2,3.8,1.91,-1,-0.09090909090909091
33,1.25,7.0,12.0,1,0.5454545454545454
33,4.0,3.6,2.0,-1,-0.21212121212121213
33,4.75,4.1,1.75,-1,-0.8181818181818182
33,5.25,4.0,1.7,-1,-0.6060606060606061
33,1.73,3.9,5.25,1,0.45454545454545453
33,2.1,3.6,3.75,1,-0.12121212121212122
33,1.25,6.75,13.0,1,0.9393939393939394
34,1.14,9.0,23.0,1,0.35294117647058826
33,1.09,13.0,29.0,1,0.9696969696969697
34,2.75,3.3,2.8,0,-0.47058823529411764
34,4.5,3.8,1.85,-1,-1.0588235294117647
35,7.0,4.75,1.5,-1,-1.1714285714285715
35,11.0,6.0,1.3,-1,-0.8
35,2.1,3.5,3.75,1,-0.37142857142857144
34,1.8,3.8,4.75,-1,0.20588235294117646
34,2.0,3.6,4.0,0,-0.2647058823529412
34,1.45,5.0,7.5,1,0.29411764705882354
34,2.45,3.5,3.0,-1,-0.08823529411764706
34,1.14,9.0,23.0,1,1.1764705882352942
34,1.14,9.0,23.0,1,1.088235294117647
34,2.5,3.3,3.1,1,0.6176470588235294
35,6.0,4.1,1.62,-1,-0.6857142857142857
35,1.29,6.5,11.0,1,0.7714285714285715
35,2.25,3.6,3.3,0,0.34285714285714286
35,2.25,3.3,3.6,0,-0.17142857142857143
35,1.44,4.75,8.0,-1,0.22857142857142856
35,1.57,4.2,6.5,1,0.14285714285714285
35,2.8,3.5,2.63,1,-0.5428571428571428
36,1.91,3.7,4.33,1,0.19444444444444445
36,1.62,4.2,6.0,0,0.8333333333333334
36,1.25,6.5,15.0,0,0.7777777777777778
36,6.5,4.0,1.6,-1,-0.6944444444444444
36,1.2,7.5,17.0,1,0.8055555555555556
36,4.0,3.75,1.95,-1,-0.9166666666666666
36,1.25,6.5,15.0,1,1.2777777777777777
36,2.45,3.1,3.4,0,-0.3333333333333333
36,3.0,3.3,2.55,-1,0.2222222222222222
36,2.1,3.6,3.7,1,0.2777777777777778
37,1.17,9.0,19.0,1,1.2432432432432432
37,10.0,5.25,1.36,-1,-0.7567567567567568
37,1.75,3.9,5.0,1,0.2972972972972973
37,4.5,3.9,1.83,1,-0.918918918918919
37,3.6,3.8,2.05,-1,-0.7027027027027027
38,1.25,6.5,14.0,1,0.7368421052631579
37,2.25,3.3,3.6,0,0.05405405405405406
37,1.29,6.0,13.0,1,0.8918918918918919
37,3.9,3.4,2.1,-1,-0.32432432432432434
37,2.15,3.3,3.9,1,0.05405405405405406
37,3.9,3.3,2.15,0,-0.5945945945945946
38,2.3,3.4,3.4,1,-0.2631578947368421
38,1.67,3.8,6.0,1,0.13157894736842105
38,2.55,3.3,3.0,1,-0.02631578947368421
38,2.6,3.5,2.8,1,-0.05263157894736842
38,9.0,5.0,1.4,0,-0.9736842105263158
38,2.4,3.3,3.25,1,-0.13157894736842105
38,1.25,6.5,14.0,1,0.7894736842105263
38,1.5,4.5,7.5,1,0.5263157894736842
38,10.0,5.25,1.36,-1,-0.8157894736842105
