stage,B365H,B365D,B365A,Home/Away win,competence_difference
7,1.85,4.0,4.33,1,1.0
8,2.4,3.25,3.3,1,-0.25
8,1.85,3.6,4.75,1,0.625
8,1.75,3.75,5.25,0,0.625
7,3.75,3.3,2.2,-1,-1.7142857142857142
7,2.8,3.4,2.7,-1,1.4285714285714286
7,6.0,4.2,1.62,0,-0.14285714285714285
7,1.18,8.0,18.0,-1,1.7142857142857142
8,2.7,3.5,2.7,-1,0.5
8,4.75,3.75,1.83,0,-1.0
8,2.3,3.3,3.5,1,0.25
8,4.0,3.5,2.05,0,0.375
8,2.3,3.5,3.3,-1,0.0
8,3.75,3.5,2.1,1,0.125
8,1.7,4.0,5.5,-1,0.75
9,3.5,3.5,2.2,-1,0.2222222222222222
9,3.6,3.5,2.15,0,-0.6666666666666666
9,1.8,3.75,5.0,1,-0.2222222222222222
9,2.1,3.4,4.0,-1,0.7777777777777778
9,3.0,3.4,2.5,0,-0.6666666666666666
9,2.25,3.3,3.6,0,-0.4444444444444444
9,1.3,5.75,12.0,1,0.4444444444444444
9,1.3,6.0,11.0,-1,-0.2222222222222222
9,1.29,6.25,12.0,1,0.0
9,2.15,3.4,3.75,0,-0.5555555555555556
10,4.75,3.6,1.85,-1,0.6
10,2.2,3.3,3.75,0,-0.1
10,2.5,3.3,3.1,0,-0.1
10,2.5,3.3,3.1,-1,0.4
10,2.8,3.25,2.8,0,-0.3
10,4.5,3.8,1.85,1,0.3
10,1.4,5.0,9.0,-1,0.4
10,5.5,4.2,1.67,1,-0.4
10,2.38,3.5,3.1,0,-0.4
10,1.53,4.33,7.0,-1,0.8
11,1.22,7.0,16.0,1,0.45454545454545453
11,2.63,3.4,2.88,1,-0.2727272727272727
11,6.5,4.2,1.57,-1,-0.6363636363636364
11,1.91,3.75,4.33,0,0.45454545454545453
11,1.44,4.6,8.5,1,0.45454545454545453
11,1.75,3.9,5.0,0,0.0
11,2.9,3.3,2.63,0,-0.45454545454545453
11,1.4,5.5,8.0,1,-0.7272727272727273
11,2.0,3.5,4.2,1,0.09090909090909091
11,2.15,3.4,3.8,1,0.09090909090909091
12,1.45,4.75,8.0,1,0.5
12,1.57,4.0,7.0,1,0.5
12,1.4,5.0,9.0,0,0.3333333333333333
12,2.8,3.4,2.7,-1,-0.8333333333333334
12,8.5,4.75,1.44,-1,-1.3333333333333333
12,1.6,4.0,6.5,1,-0.75
12,2.25,3.6,3.3,1,0.08333333333333333
12,2.5,3.3,3.1,1,-0.08333333333333333
12,6.0,4.2,1.6,-1,-0.4166666666666667
12,5.0,4.0,1.75,0,-0.08333333333333333
13,1.44,4.75,8.0,0,0.3076923076923077
13,5.5,3.8,1.73,-1,-0.46153846153846156
13,1.95,3.7,4.2,1,0.46153846153846156
13,1.91,3.6,4.5,0,0.3076923076923077
13,1.65,4.0,6.0,1,0.15384615384615385
13,6.5,4.5,1.55,1,-0.23076923076923078
13,4.75,3.75,1.83,-1,-0.23076923076923078
13,1.75,3.9,5.0,-1,0.15384615384615385
13,2.88,3.6,2.5,0,-1.0769230769230769
13,2.38,3.25,3.4,1,-0.6923076923076923
14,1.25,6.5,15.0,1,1.0714285714285714
14,1.7,3.8,5.75,-1,0.6428571428571429
14,2.15,3.6,3.5,-1,0.2857142857142857
14,1.83,3.75,4.75,1,0.35714285714285715
14,2.1,3.5,3.8,0,-0.07142857142857142
14,1.4,5.25,8.5,1,0.42857142857142855
14,1.85,3.8,4.5,1,-0.7142857142857143
14,4.33,3.7,1.91,1,-0.5
14,3.6,3.4,2.2,-1,-0.14285714285714285
14,5.25,3.75,1.75,0,-0.35714285714285715
15,1.73,4.0,5.0,1,0.0
15,1.33,5.75,10.0,1,0.3333333333333333
15,2.15,3.4,3.75,0,-0.4666666666666667
15,2.38,3.4,3.25,1,0.06666666666666667
15,2.15,3.5,3.6,1,0.3333333333333333
15,1.8,3.75,5.0,0,0.3333333333333333
15,4.5,3.8,1.85,-1,-0.3333333333333333
15,9.0,5.0,1.4,0,-1.4
15,3.2,3.6,2.3,-1,-0.26666666666666666
15,2.25,3.6,3.25,1,0.06666666666666667
16,1.44,4.75,8.0,1,0.1875
16,2.15,3.4,3.8,1,-0.3125
16,2.95,3.4,2.55,0,-0.9375
16,7.0,4.75,1.5,-1,-1.25
16,2.6,3.25,3.0,0,-0.1875
16,1.18,8.0,18.0,1,1.25
16,5.5,3.75,1.73,1,-0.6875
16,1.8,3.8,4.75,1,0.0625
16,2.5,3.4,3.0,-1,-0.125
16,1.45,4.5,8.5,1,0.1875
17,6.25,4.0,1.62,0,-0.29411764705882354
17,3.1,3.3,2.5,-1,-0.35294117647058826
17,2.45,3.3,3.2,1,-0.17647058823529413
17,1.29,6.0,12.0,1,1.0588235294117647
17,1.5,4.5,7.5,1,0.5294117647058824
17,2.45,3.5,3.0,1,0.17647058823529413
17,1.75,3.9,5.0,1,1.0588235294117647
17,2.8,3.5,2.6,0,-0.29411764705882354
17,2.05,3.5,4.0,-1,0.35294117647058826
17,6.25,4.0,1.62,-1,-1.0588235294117647
18,1.83,3.6,5.0,-1,0.1111111111111111
18,1.29,6.0,13.0,1,0.5
18,4.75,3.8,1.8,-1,-0.3333333333333333
18,3.75,3.4,2.15,-1,-0.6111111111111112
18,1.33,5.75,10.0,1,0.4444444444444444
18,3.8,3.6,2.05,-1,-0.9444444444444444
18,2.05,3.4,4.2,-1,0.16666666666666666
18,1.75,3.75,5.25,1,0.1111111111111111
18,6.5,4.5,1.53,-1,-1.0555555555555556
18,1.4,5.0,9.0,1,0.3333333333333333
19,1.91,3.6,4.5,1,0.21052631578947367
19,3.25,3.6,2.3,0,0.10526315789473684
19,2.35,3.3,3.4,0,0.21052631578947367
19,2.25,3.4,3.5,-1,0.3157894736842105
19,1.18,8.0,19.0,0,1.263157894736842
19,2.9,3.4,2.6,1,-0.05263157894736842
19,2.38,3.4,3.25,0,0.10526315789473684
19,4.75,3.75,1.83,0,-0.6842105263157895
19,3.5,3.5,2.2,-1,0.10526315789473684
19,1.7,4.0,5.5,1,-0.05263157894736842
20,2.4,3.3,3.3,0,0.25
20,3.4,3.4,2.3,1,-0.2
20,1.4,5.0,9.0,0,0.7
20,1.22,7.0,15.0,1,1.15
20,1.83,3.75,4.75,0,0.3
20,3.0,3.4,2.5,0,-0.35
20,2.9,3.4,2.6,1,-0.1
20,4.2,3.5,2.0,0,-0.25
20,5.0,3.75,1.8,1,-0.6
20,1.85,3.75,4.5,0,0.7
21,1.6,4.0,6.5,-1,0.3333333333333333
21,1.25,6.5,15.0,1,0.47619047619047616
21,3.1,3.6,2.38,1,-0.7142857142857143
21,1.57,4.5,6.0,1,0.5714285714285714
21,1.62,4.2,6.0,1,0.8095238095238095
21,7.0,4.2,1.55,-1,-0.8095238095238095
21,6.0,4.2,1.62,-1,-0.5238095238095238
21,3.3,3.3,2.38,-1,-0.47619047619047616
21,4.5,3.6,1.91,-1,-0.2857142857142857
21,2.55,3.25,3.1,-1,0.0
22,2.63,3.3,2.9,-1,-0.5
22,1.75,3.75,5.25,1,0.5909090909090909
22,1.8,4.0,4.5,-1,0.36363636363636365
22,1.85,3.6,4.75,0,0.09090909090909091
22,1.67,4.0,5.75,1,-0.045454545454545456
22,1.36,5.5,9.5,1,0.8636363636363636
22,1.65,4.0,6.0,1,0.2727272727272727
22,2.25,3.3,3.6,1,0.0
22,2.8,3.3,2.75,-1,0.0
22,2.9,3.3,2.63,-1,-0.8636363636363636
23,2.7,3.25,2.88,-1,-0.17391304347826086
23,2.15,3.5,3.6,0,0.13043478260869565
23,2.25,3.5,3.4,1,0.6521739130434783
23,2.3,3.4,3.4,1,-0.08695652173913043
23,4.2,3.4,2.05,1,-0.6956521739130435
23,1.36,5.25,10.0,-1,0.782608695652174
23,1.36,5.25,10.0,1,0.6521739130434783
23,1.91,3.7,4.33,1,-0.391304347826087
23,2.75,3.3,2.8,1,-0.043478260869565216
23,1.3,6.0,11.0,1,0.8695652173913043
24,2.05,3.3,4.2,1,0.0
24,4.75,3.75,1.83,-1,-0.75
24,1.2,7.5,17.0,0,1.25
24,2.7,3.2,2.9,-1,-0.125
24,2.7,3.2,2.9,0,0.08333333333333333
24,4.2,3.5,2.0,1,-0.2916666666666667
24,2.63,3.3,2.9,-1,-0.041666666666666664
24,1.8,3.8,4.75,0,0.20833333333333334
24,1.83,3.6,5.0,0,0.25
24,2.15,3.4,3.75,-1,0.625
25,3.4,3.2,2.38,1,-0.56
25,1.91,3.5,4.75,1,0.36
25,1.95,3.5,4.5,1,-0.08
25,1.36,5.25,10.0,1,0.48
25,2.63,3.3,2.9,-1,-0.56
25,1.7,3.8,5.75,1,0.52
25,2.15,3.3,3.9,0,-0.08
25,2.88,3.1,2.88,1,0.12
25,1.36,5.25,10.0,1,1.0
25,3.75,3.75,2.05,-1,-0.2
26,2.38,3.25,3.4,-1,-0.11538461538461539
26,2.2,3.3,3.75,0,-0.19230769230769232
26,1.4,5.0,9.0,1,0.23076923076923078
26,7.5,5.0,1.44,1,-1.1923076923076923
26,2.38,3.25,3.4,1,-0.46153846153846156
26,1.83,3.75,4.75,1,0.15384615384615385
26,1.91,3.75,4.33,1,-0.07692307692307693
26,1.62,4.0,6.5,0,0.46153846153846156
26,1.83,3.75,4.75,1,-0.07692307692307693
26,4.0,3.6,2.0,-1,-0.19230769230769232
27,1.8,3.5,4.5,1,0.37037037037037035
27,2.1,3.3,3.5,-1,0.2962962962962963
27,1.4,4.5,7.5,1,0.7037037037037037
27,1.53,4.0,6.0,1,0.8148148148148148
27,1.3,5.5,8.5,1,0.8888888888888888
27,2.5,3.25,2.8,-1,-0.14814814814814814
27,6.0,3.8,1.57,-1,-0.6666666666666666
27,3.3,3.4,2.15,-1,-0.2962962962962963
27,2.05,3.4,3.6,-1,0.037037037037037035
27,7.0,4.33,1.44,-1,-1.037037037037037
28,6.25,4.0,1.62,-1,-0.6071428571428571
28,1.75,3.8,5.25,1,0.21428571428571427
28,2.5,3.3,3.1,1,0.14285714285714285
28,7.0,4.33,1.53,-1,-1.0
28,1.25,7.0,13.0,1,1.1785714285714286
28,1.36,5.25,10.0,1,0.7857142857142857
28,4.2,3.5,2.0,-1,-0.6785714285714286
29,2.38,3.3,3.1,1,-0.6551724137931034
29,2.63,3.2,2.8,1,-0.4482758620689655
29,1.3,5.5,10.0,1,0.5862068965517241
28,1.83,3.75,4.2,1,0.14285714285714285
28,1.8,3.5,4.5,-1,0.21428571428571427
28,1.29,5.5,11.0,1,0.75
29,1.91,3.5,4.2,1,0.4827586206896552
29,5.5,4.0,1.7,-1,-0.896551724137931
29,1.4,5.0,9.0,1,0.5862068965517241
29,1.73,3.8,5.5,1,0.3103448275862069
29,2.15,3.4,3.75,1,-0.6551724137931034
29,3.5,3.25,2.3,1,-0.3103448275862069
29,2.0,3.4,4.33,1,0.3448275862068966
30,1.95,3.5,4.5,-1,0.13333333333333333
30,1.25,6.5,11.0,1,0.5666666666666667
30,3.3,3.5,2.3,-1,-0.7
31,2.1,3.5,3.8,0,-0.22580645161290322
30,1.29,6.0,12.0,1,0.8
30,2.45,3.25,3.25,-1,-0.4
30,2.38,3.4,3.25,0,-0.5333333333333333
30,4.0,3.6,2.0,0,-0.7
30,2.63,3.3,2.9,-1,-0.03333333333333333
30,2.05,3.3,4.2,-1,0.16666666666666666
30,1.91,3.5,4.75,0,0.4
31,2.4,3.3,3.3,0,-0.25806451612903225
31,3.75,3.4,2.15,1,-0.4838709677419355
31,4.33,3.4,2.0,1,-0.6451612903225806
31,5.75,3.8,1.7,-1,-1.1612903225806452
31,2.5,3.1,3.1,1,0.0
31,3.5,3.4,2.1,0,-0.9354838709677419
32,1.45,4.75,8.0,-1,0.5625
32,3.1,3.5,2.4,1,-0.09375
32,2.7,3.3,2.88,0,-0.5
31,2.9,3.4,2.6,-1,0.1935483870967742
31,2.8,3.3,2.75,0,0.03225806451612903
31,1.75,3.8,5.25,1,0.3870967741935484
32,1.8,3.8,4.75,1,0.65625
32,4.75,4.2,1.75,-1,-0.53125
32,2.45,3.5,3.0,0,-0.1875
32,4.1,3.5,2.0,1,-1.1875
32,1.3,6.0,11.0,0,0.84375
33,1.83,4.0,4.33,1,-0.3939393939393939
33,1.36,5.25,9.5,1,1.0909090909090908
33,2.25,3.6,3.3,1,-0.2727272727272727
33,1.4,5.25,8.5,1,0.7878787878787878
33,1.57,4.5,6.0,1,0.45454545454545453
33,1.6,4.33,6.0,1,0.0
33,3.2,3.75,2.25,0,-0.5757575757575758
32,2.1,3.6,3.75,-1,0.28125
32,3.5,3.6,2.15,1,-0.28125
33,2.4,3.6,3.0,-1,-0.5454545454545454
33,5.0,4.0,1.67,1,-0.8787878787878788
34,3.25,3.5,2.3,1,-0.029411764705882353
34,2.4,3.3,3.25,-1,-0.17647058823529413
34,1.91,3.5,4.6,0,0.38235294117647056
34,4.75,3.6,1.85,-1,-0.5882352941176471
34,1.18,8.0,19.0,0,0.8823529411764706
34,3.4,3.4,2.3,0,-0.3235294117647059
33,10.0,5.25,1.36,-1,-1.0
34,4.75,3.9,1.8,-1,-0.9117647058823529
34,2.15,3.4,3.8,0,0.14705882352941177
34,2.6,3.25,3.0,0,-0.11764705882352941
34,2.3,3.4,3.4,0,-0.35294117647058826
35,4.2,3.6,1.95,0,-0.3142857142857143
35,1.91,3.7,4.33,1,-0.2
35,1.8,3.75,5.0,-1,0.22857142857142856
35,2.6,3.4,2.9,1,-0.5714285714285714
35,1.95,3.5,4.5,-1,0.17142857142857143
35,2.9,3.4,2.6,1,-0.5142857142857142
35,4.5,3.6,1.91,-1,-0.34285714285714286
35,2.55,3.3,3.0,0,0.0
35,2.25,3.5,3.4,0,0.08571428571428572
35,2.2,3.4,3.6,1,-0.02857142857142857
36,1.2,7.5,17.0,1,1.0
36,3.5,3.5,2.2,1,-0.6111111111111112
36,4.5,3.75,1.85,0,-0.6944444444444444
36,2.2,3.4,3.6,1,-0.08333333333333333
36,4.5,3.6,1.91,-1,-0.4444444444444444
36,2.05,3.4,4.2,1,-0.027777777777777776
36,1.91,3.8,4.2,1,-0.3333333333333333
36,1.91,3.6,4.5,-1,0.1388888888888889
36,2.38,3.1,3.5,1,-0.08333333333333333
36,1.29,6.0,12.0,1,0.7222222222222222
37,2.1,3.5,3.8,0,0.5135135135135135
37,1.22,7.5,13.0,1,0.8918918918918919
37,1.44,4.75,8.0,1,0.43243243243243246
37,1.83,3.75,4.75,-1,0.10810810810810811
37,1.73,3.9,5.25,0,0.24324324324324326
37,2.38,3.3,3.3,0,0.2702702702702703
37,1.29,6.0,12.0,1,0.6486486486486487
37,2.55,3.25,3.1,1,-0.24324324324324326
37,5.75,3.8,1.7,-1,-0.4864864864864865
37,1.33,5.5,11.0,1,0.8648648648648649
38,6.5,4.33,1.57,-1,-0.9210526315789473
38,2.3,3.4,3.4,0,-0.10526315789473684
38,2.3,3.4,3.4,-1,0.13157894736842105
38,1.62,4.2,6.0,-1,0.6578947368421053
38,2.5,3.3,3.1,0,0.13157894736842105
38,2.9,3.2,2.7,-1,-0.2631578947368421
38,1.53,4.2,7.5,1,0.39473684210526316
38,1.3,6.0,11.0,-1,0.5526315789473685
38,9.0,5.0,1.4,-1,-1.131578947368421
38,2.63,3.4,2.88,1,-0.2631578947368421
