stage,B365H,B365D,B365A,Home/Away win,competence_difference
10,1.57,4.0,6.0,0,-0.3
10,1.73,3.75,4.75,1,1.0
11,7.0,4.5,1.44,-1,-1.3636363636363635
11,2.38,3.5,2.88,0,-0.7272727272727273
11,1.44,4.2,8.0,1,0.45454545454545453
11,2.3,3.4,3.1,-1,-0.5454545454545454
11,1.91,3.4,4.2,1,0.45454545454545453
11,1.53,4.2,6.0,0,0.0
11,2.25,3.4,3.2,0,-0.45454545454545453
11,1.95,3.5,4.0,0,1.0909090909090908
11,1.57,4.0,6.0,1,0.45454545454545453
11,1.95,3.6,3.8,-1,-0.09090909090909091
12,1.91,3.75,3.8,1,-0.08333333333333333
12,1.44,4.33,7.5,1,0.08333333333333333
12,1.2,6.5,15.0,1,1.3333333333333333
12,1.91,3.6,4.0,-1,0.08333333333333333
12,7.0,4.5,1.44,1,-1.3333333333333333
12,1.91,3.6,4.0,-1,-0.08333333333333333
12,4.33,3.6,1.83,1,-1.1666666666666667
12,3.75,3.5,2.0,1,-0.3333333333333333
12,1.67,3.75,5.25,-1,0.3333333333333333
12,2.0,3.4,3.8,0,0.5
13,2.5,3.3,2.88,-1,-0.6153846153846154
13,4.75,3.75,1.73,0,-0.7692307692307693
13,2.2,3.3,3.4,1,-0.23076923076923078
13,1.44,4.33,7.5,0,0.46153846153846156
13,1.83,3.6,4.33,1,0.15384615384615385
13,1.17,7.5,15.0,1,1.7692307692307692
13,2.5,3.5,2.7,0,-0.3076923076923077
13,2.3,3.5,3.0,1,-0.46153846153846156
13,1.67,3.75,5.5,1,-0.15384615384615385
13,3.4,3.5,2.1,0,0.07692307692307693
14,2.25,3.25,3.3,0,0.7857142857142857
14,1.95,3.4,4.0,1,0.07142857142857142
14,2.4,3.4,2.88,1,0.2857142857142857
14,2.3,3.4,3.1,1,-0.6428571428571429
14,1.91,3.4,4.2,1,0.14285714285714285
14,2.0,3.4,3.8,0,-0.2857142857142857
14,1.22,6.5,12.0,1,0.7857142857142857
14,1.44,4.5,7.0,0,0.6428571428571429
14,2.5,3.4,2.75,0,0.07142857142857142
14,6.0,4.2,1.53,-1,-1.0714285714285714
15,1.5,4.0,7.0,0,0.6666666666666666
15,1.4,4.5,8.5,1,0.26666666666666666
15,2.88,3.3,2.5,-1,-0.4
15,1.44,4.5,7.0,-1,0.06666666666666667
15,1.95,3.5,4.0,0,-0.5333333333333333
15,7.5,4.75,1.4,-1,-1.6
15,2.1,3.25,3.75,-1,0.4666666666666667
15,4.0,3.5,1.91,1,-0.4666666666666667
15,2.1,3.3,3.6,1,0.0
15,2.0,3.4,3.75,1,0.0
16,1.91,3.6,4.0,1,0.1875
16,4.75,3.5,1.8,-1,-0.625
16,2.4,3.2,3.1,0,-0.5
16,2.3,3.4,3.1,0,0.5
16,1.8,3.6,4.5,-1,0.25
16,1.5,4.33,6.5,1,-0.3125
16,2.0,3.5,3.75,1,-0.1875
16,3.0,3.3,2.38,-1,0.1875
16,2.2,3.5,3.2,-1,-0.1875
16,1.91,3.6,4.0,1,0.0
2,2.0,3.5,3.75,1,0.0
17,2.2,3.4,3.25,1,0.4117647058823529
17,2.4,3.4,2.88,1,-0.7647058823529411
17,5.5,3.75,1.67,-1,-0.9411764705882353
17,3.1,3.2,2.4,0,-0.17647058823529413
17,1.36,4.75,9.0,-1,0.4117647058823529
17,1.2,6.5,15.0,1,1.3529411764705883
17,1.62,4.0,5.5,1,0.17647058823529413
17,2.0,3.5,3.75,0,0.23529411764705882
17,5.5,4.0,1.62,-1,-0.8823529411764706
18,4.75,3.75,1.73,-1,-0.6666666666666666
18,2.88,3.25,2.5,-1,-0.2222222222222222
18,1.91,3.6,4.0,1,0.1111111111111111
18,1.62,3.75,6.0,0,0.2777777777777778
18,2.0,3.5,3.75,-1,0.0
18,2.1,3.4,3.5,1,0.3888888888888889
18,1.14,8.0,19.0,1,1.5
18,1.53,4.0,6.5,1,0.1111111111111111
18,1.33,5.5,8.5,1,0.6666666666666666
18,5.0,4.0,1.67,0,-1.0555555555555556
19,1.85,3.6,4.2,0,0.21052631578947367
19,6.0,3.75,1.62,-1,-0.42105263157894735
19,1.22,6.5,13.0,1,1.2105263157894737
19,3.4,3.2,2.25,1,0.0
19,2.9,3.4,2.38,0,-0.7894736842105263
19,1.44,4.5,7.0,1,0.7894736842105263
19,6.5,4.0,1.53,1,-1.0526315789473684
19,3.75,3.5,2.0,-1,-0.631578947368421
19,2.2,3.4,3.25,-1,-1.0526315789473684
20,1.44,4.5,7.0,1,0.65
20,2.4,3.25,3.0,-1,0.15
20,2.1,3.4,3.5,-1,-0.2
20,1.3,5.5,10.0,1,0.65
20,6.0,4.0,1.57,-1,-0.7
20,2.88,3.25,2.5,1,-0.65
20,1.8,3.5,4.75,0,0.55
20,3.5,3.4,2.1,-1,-0.55
20,4.0,3.5,1.91,-1,-0.75
20,2.88,3.3,2.5,-1,-0.15
21,1.57,4.0,6.0,0,0.47619047619047616
21,1.33,5.0,10.0,1,1.0952380952380953
21,1.29,5.5,11.0,1,0.6190476190476191
21,2.0,3.5,3.75,-1,0.5714285714285714
21,5.0,3.75,1.7,0,-0.8571428571428571
21,6.0,4.2,1.53,-1,-1.4761904761904763
21,2.1,3.4,3.5,1,-0.09523809523809523
21,3.0,3.4,2.38,-1,-0.6190476190476191
21,1.4,4.5,8.5,1,0.2857142857142857
21,1.2,6.5,15.0,-1,1.380952380952381
22,2.55,3.5,2.9,-1,0.0
22,1.57,4.2,6.5,0,0.3181818181818182
22,2.05,3.5,4.0,0,0.2727272727272727
22,2.2,3.6,3.4,0,0.22727272727272727
22,4.5,3.8,1.85,0,-1.1818181818181819
22,3.0,3.4,2.5,1,-0.9090909090909091
22,4.33,3.5,1.95,-1,-0.45454545454545453
22,2.38,3.3,3.3,1,-0.18181818181818182
22,1.91,3.8,4.2,1,0.9545454545454546
22,2.63,3.5,2.8,-1,-0.36363636363636365
17,1.25,6.5,15.0,0,0.8235294117647058
23,1.33,5.5,10.5,1,0.21739130434782608
23,1.25,6.5,14.0,1,1.0
23,1.75,4.0,5.0,-1,0.21739130434782608
23,2.2,3.4,3.6,1,0.043478260869565216
23,1.75,4.0,5.0,0,0.6086956521739131
23,2.1,3.5,3.75,0,0.5217391304347826
23,2.15,3.4,3.8,-1,-0.2608695652173913
23,2.9,3.6,2.5,0,-0.6521739130434783
23,1.91,3.6,4.0,1,0.21739130434782608
23,3.6,3.5,2.05,0,-0.6521739130434783
19,1.44,4.75,8.0,1,0.3684210526315789
24,2.5,3.4,3.0,0,-0.20833333333333334
24,7.5,4.5,1.5,0,-1.5
24,2.2,3.3,3.75,0,0.4166666666666667
24,2.9,3.4,2.6,-1,-0.041666666666666664
24,1.25,6.5,14.0,1,1.375
24,4.75,3.75,1.83,0,-0.625
24,7.5,4.5,1.5,0,-1.0833333333333333
24,2.4,3.5,3.1,0,0.125
24,1.6,4.1,6.5,1,0.16666666666666666
24,2.2,3.5,3.5,1,-0.08333333333333333
25,2.2,3.5,3.5,0,-0.12
25,5.5,4.2,1.65,-1,-1.24
25,4.0,3.6,2.0,1,-0.88
25,1.95,3.6,4.33,0,-0.44
25,2.5,3.4,3.0,1,-0.36
25,2.4,3.4,3.2,1,-0.28
25,1.4,5.0,9.0,0,0.84
25,1.44,4.5,9.0,1,0.32
25,1.83,3.9,4.5,0,0.68
25,3.6,3.4,2.2,-1,-0.32
26,1.67,4.0,5.75,1,0.6923076923076923
26,4.5,3.6,1.91,-1,-0.46153846153846156
26,1.36,5.5,9.5,1,0.9615384615384616
26,2.3,3.4,3.4,0,0.0
26,5.75,4.0,1.67,1,-1.1153846153846154
26,1.91,3.5,4.6,1,0.2692307692307692
26,1.83,3.75,4.75,1,0.6538461538461539
26,2.63,3.4,2.88,1,-0.34615384615384615
26,1.75,3.9,5.0,1,0.7692307692307693
26,1.4,5.0,9.0,-1,0.07692307692307693
27,1.57,4.4,6.0,1,-0.037037037037037035
27,2.05,3.5,4.0,1,0.2962962962962963
27,2.63,3.4,2.88,-1,0.07407407407407407
27,7.0,4.33,1.53,-1,-1.7777777777777777
27,2.2,3.3,3.75,1,-0.14814814814814814
27,3.8,3.5,2.1,1,-0.48148148148148145
27,1.33,5.5,11.0,1,0.7407407407407407
27,1.95,3.6,4.33,1,0.14814814814814814
27,2.2,3.5,3.2,1,0.0
27,3.6,3.5,2.15,-1,-0.6666666666666666
28,1.85,3.8,4.5,-1,0.35714285714285715
28,1.33,5.5,11.0,1,1.2857142857142858
28,2.4,3.3,3.3,0,-0.10714285714285714
28,2.1,3.6,3.75,1,0.25
28,4.5,3.75,1.85,-1,-0.5357142857142857
28,1.38,5.0,10.0,1,0.6785714285714286
28,2.15,3.25,4.0,-1,0.10714285714285714
28,1.4,5.0,9.0,1,0.32142857142857145
28,2.3,3.6,3.25,1,0.14285714285714285
28,7.5,4.5,1.44,-1,-1.1428571428571428
29,2.45,3.4,3.1,-1,-0.034482758620689655
29,2.5,3.4,3.0,0,0.1724137931034483
29,2.25,3.4,3.5,1,-0.3448275862068966
29,2.45,3.3,3.2,1,0.0
29,1.95,3.8,4.0,1,-0.41379310344827586
29,1.83,3.7,4.8,1,-0.10344827586206896
30,1.17,9.0,19.0,1,1.6333333333333333
30,2.3,3.4,3.4,1,0.13333333333333333
30,4.2,3.8,1.91,1,-0.5666666666666667
30,2.5,3.3,3.1,0,-0.3333333333333333
30,3.4,3.5,2.25,-1,-0.26666666666666666
30,3.9,3.6,2.05,1,-0.5333333333333333
30,1.4,5.0,9.0,1,0.7
30,2.05,3.5,4.0,0,-0.1
30,1.5,4.5,7.5,-1,0.7
30,2.3,3.4,3.4,1,-0.3
31,2.3,3.4,3.4,1,-0.3225806451612903
31,3.4,3.4,2.3,-1,-0.45161290322580644
31,6.0,4.0,1.65,-1,-1.4193548387096775
31,3.5,3.5,2.2,1,-0.8709677419354839
31,1.25,6.5,15.0,1,0.9032258064516129
31,1.95,3.6,4.33,1,-0.22580645161290322
31,1.57,3.9,7.5,1,0.4838709677419355
31,1.33,5.5,11.0,1,0.9354838709677419
31,5.0,4.0,1.75,-1,-0.4838709677419355
31,2.0,3.6,4.0,1,0.41935483870967744
32,2.63,3.3,2.9,0,-0.1875
32,3.3,3.6,2.25,-1,-0.34375
32,2.1,3.4,4.0,-1,0.125
32,4.1,3.7,1.95,-1,-0.3125
32,1.36,5.0,11.0,1,0.84375
32,1.36,5.5,9.0,0,0.34375
32,2.1,3.5,3.8,1,-0.1875
32,2.38,3.4,3.25,0,-0.21875
32,2.2,3.4,3.6,0,0.15625
32,2.3,3.5,3.3,-1,0.40625
33,1.25,6.5,14.0,1,0.6666666666666666
33,2.3,3.3,3.5,0,-0.18181818181818182
33,8.0,4.75,1.45,0,-0.7878787878787878
33,1.91,3.75,4.2,0,-0.030303030303030304
33,1.44,4.75,8.0,1,0.8787878787878788
33,7.0,3.9,1.6,-1,-1.3333333333333333
33,1.95,3.5,4.5,-1,0.15151515151515152
29,1.75,3.9,5.0,0,0.06896551724137931
29,1.25,6.5,14.0,1,1.206896551724138
29,4.75,3.8,1.8,-1,-0.6551724137931034
29,5.5,3.9,1.7,0,-1.3103448275862069
34,1.75,3.8,5.25,1,0.3235294117647059
34,2.25,3.4,3.5,-1,-0.29411764705882354
34,3.4,3.4,2.3,1,-0.6470588235294118
34,2.38,3.5,3.1,0,0.17647058823529413
34,2.25,3.5,3.4,0,0.23529411764705882
34,2.3,3.5,3.3,1,0.23529411764705882
34,5.0,4.0,1.75,-1,-0.5882352941176471
34,3.25,3.6,2.3,1,-0.35294117647058826
34,2.15,3.6,3.6,0,-0.35294117647058826
34,1.25,6.75,13.0,1,1.3823529411764706
35,1.5,4.5,7.5,1,0.45714285714285713
35,1.29,6.0,12.0,1,0.8285714285714286
35,3.8,3.6,2.05,0,-0.8857142857142857
35,2.25,3.3,3.6,1,-0.02857142857142857
35,1.85,3.75,4.6,-1,-0.17142857142857143
35,2.88,3.6,2.5,-1,-0.4
35,2.25,3.6,3.3,0,-0.6
35,2.55,3.5,2.88,0,0.0
35,1.36,5.5,9.0,1,0.5142857142857142
35,2.3,3.4,3.4,1,-0.08571428571428572
36,1.73,3.9,5.25,-1,0.4166666666666667
36,2.55,3.3,3.0,-1,0.027777777777777776
36,8.0,4.75,1.44,-1,-1.0833333333333333
36,5.25,3.8,1.75,0,-0.8055555555555556
36,1.44,4.75,8.0,1,0.6666666666666666
36,2.45,3.5,3.0,-1,0.4444444444444444
36,2.38,3.4,3.25,0,0.1388888888888889
36,2.2,3.5,3.5,-1,0.5277777777777778
36,1.95,3.6,4.2,0,-0.1388888888888889
36,2.1,3.3,4.0,0,-0.08333333333333333
33,1.83,3.75,4.75,-1,-0.30303030303030304
33,1.4,5.0,9.0,1,0.7272727272727273
33,1.95,3.75,4.0,0,0.09090909090909091
37,4.5,3.8,1.85,-1,-0.7837837837837838
37,3.9,3.6,2.05,-1,-0.40540540540540543
37,1.3,5.75,12.0,1,1.054054054054054
37,2.2,3.4,3.6,1,-0.2702702702702703
37,3.4,3.4,2.3,-1,-0.35135135135135137
37,4.5,3.6,1.91,-1,-0.6756756756756757
37,2.8,3.2,2.8,0,-0.02702702702702703
37,1.5,4.5,7.5,1,0.4594594594594595
37,6.0,4.33,1.6,-1,-1.2702702702702702
37,1.4,5.5,8.0,1,0.8648648648648649
38,1.33,5.5,11.0,-1,0.9736842105263158
38,2.15,3.6,3.6,0,-0.13157894736842105
38,1.67,4.0,5.75,1,0.39473684210526316
38,4.5,3.9,1.83,0,-1.0526315789473684
38,1.29,6.0,12.0,1,0.7894736842105263
38,1.7,4.0,5.5,1,0.23684210526315788
38,1.75,3.8,5.25,0,-0.02631578947368421
38,6.0,4.6,1.55,-1,-0.7631578947368421
38,1.25,7.0,12.0,1,0.868421052631579
38,1.8,3.8,4.75,-1,0.15789473684210525
