stage,B365H,B365D,B365A,Home/Away win,competence_difference
12,3.8,3.5,2.1,0,0.0
12,2.6,3.4,2.9,1,0.08333333333333333
12,1.29,6.0,12.0,1,0.9166666666666666
14,1.57,4.0,7.0,-1,-0.14285714285714285
13,1.4,5.0,9.0,1,0.0
13,1.7,4.0,5.5,-1,0.5384615384615384
13,1.57,4.2,6.5,1,0.9230769230769231
13,4.33,3.4,2.0,-1,0.15384615384615385
13,1.91,3.6,4.5,0,0.07692307692307693
13,7.0,4.33,1.53,1,-0.46153846153846156
13,2.88,3.6,2.5,-1,-1.0
14,1.57,4.2,6.5,1,0.35714285714285715
14,1.57,4.0,7.0,-1,0.5714285714285714
14,3.1,3.5,2.4,0,0.5
14,1.6,4.33,6.0,1,0.5714285714285714
14,3.2,3.3,2.45,1,-0.7142857142857143
14,1.7,3.9,5.5,1,0.42857142857142855
14,2.9,3.6,2.5,0,-0.35714285714285715
14,2.75,3.3,2.8,-1,-1.0
15,2.05,3.5,4.0,0,-0.3333333333333333
15,2.6,3.4,2.9,0,0.6
15,6.0,4.2,1.62,0,-0.8
14,1.44,4.75,8.0,1,0.35714285714285715
15,1.29,6.0,12.0,1,0.26666666666666666
15,5.5,4.2,1.67,-1,-0.5333333333333333
15,2.0,3.4,4.33,1,-0.2
15,4.0,3.6,2.0,1,0.4666666666666667
15,2.75,3.4,2.75,1,0.4
15,2.4,3.4,3.2,1,-0.3333333333333333
15,3.2,3.2,2.5,0,0.2
16,2.63,3.3,2.9,0,-0.1875
16,2.9,3.3,2.63,-1,-0.8125
16,2.9,3.5,2.55,0,-0.625
16,2.6,3.3,3.0,1,0.125
16,3.4,3.4,2.3,1,-0.5
16,1.3,6.0,11.0,1,0.9375
16,1.36,5.5,9.0,-1,0.8125
16,1.4,4.75,10.0,0,0.1875
16,6.5,4.2,1.57,-1,-1.3125
16,3.2,3.5,2.35,1,0.875
17,2.5,3.2,3.2,-1,-0.17647058823529413
17,2.55,3.3,3.0,-1,0.17647058823529413
17,2.7,3.4,2.8,-1,-0.35294117647058826
17,2.1,3.75,3.6,-1,-0.35294117647058826
17,1.45,4.5,8.5,-1,0.5294117647058824
17,1.33,5.25,12.0,1,0.11764705882352941
17,2.05,3.5,4.0,0,0.5294117647058824
17,4.2,3.6,1.95,1,0.17647058823529413
17,2.1,3.4,3.9,0,-0.058823529411764705
17,2.45,3.5,3.0,1,-0.29411764705882354
18,1.2,7.0,13.0,1,1.2222222222222223
18,2.63,3.25,2.75,0,-0.6666666666666666
18,2.4,3.3,3.0,0,-0.2222222222222222
18,1.44,4.5,7.5,0,-0.7777777777777778
18,1.91,3.8,3.8,1,-0.5
18,3.2,3.5,2.2,-1,-0.5555555555555556
18,3.6,3.5,2.05,1,-0.7777777777777778
18,3.25,3.2,2.3,1,-0.2222222222222222
18,1.4,4.75,8.0,1,0.5
18,1.91,3.4,4.5,1,-0.2777777777777778
19,2.05,3.6,3.8,1,0.5789473684210527
19,3.75,3.5,2.1,-1,0.10526315789473684
19,2.6,3.3,3.0,0,0.3157894736842105
19,2.2,3.25,3.75,1,0.3684210526315789
19,2.1,3.4,4.0,0,0.3684210526315789
19,1.44,4.75,8.0,1,0.47368421052631576
19,3.6,3.4,2.2,1,-0.10526315789473684
19,1.95,3.6,4.2,-1,0.2631578947368421
19,4.33,4.0,1.85,0,-0.15789473684210525
19,5.5,3.9,1.7,-1,-0.8421052631578947
20,2.9,3.25,2.7,1,0.1
20,1.73,3.8,5.5,0,0.5
20,5.25,4.0,1.7,-1,0.1
20,2.5,3.3,3.1,0,-0.8
20,4.5,3.6,1.91,-1,-1.05
20,2.1,3.4,3.9,0,-0.5
20,3.1,3.5,2.4,1,-0.5
20,2.8,3.4,2.7,1,-0.85
21,1.44,4.5,9.0,0,-0.19047619047619047
21,2.88,3.4,2.6,0,-0.19047619047619047
21,1.53,4.75,6.0,0,0.3333333333333333
21,1.8,3.6,5.25,-1,0.5238095238095238
20,1.75,3.8,5.25,-1,-0.1
20,2.05,3.3,4.2,1,0.25
21,1.95,3.5,4.33,1,-0.38095238095238093
22,1.73,3.75,5.5,1,0.0
21,3.6,3.4,2.2,0,-1.4761904761904763
21,1.91,3.6,4.5,1,0.23809523809523808
21,1.83,3.75,4.75,0,-0.42857142857142855
21,1.4,5.25,8.5,1,0.42857142857142855
21,2.5,3.4,3.0,1,-0.3333333333333333
22,1.36,5.25,9.5,1,0.7727272727272727
22,2.3,3.25,3.5,-1,0.2727272727272727
22,4.33,3.6,1.95,0,-0.3181818181818182
22,2.38,3.25,3.4,1,-0.36363636363636365
22,3.6,3.5,2.15,-1,-0.18181818181818182
22,2.1,3.5,3.8,1,0.45454545454545453
22,1.91,3.5,4.75,-1,-0.045454545454545456
22,2.05,3.5,4.0,1,0.6363636363636364
22,2.1,3.3,4.0,0,0.8636363636363636
23,5.0,4.0,1.73,0,-0.8260869565217391
23,4.33,3.5,1.95,-1,-0.4782608695652174
23,3.0,3.4,2.5,0,-0.5652173913043478
23,1.73,3.8,5.5,-1,0.21739130434782608
23,2.1,3.5,3.9,-1,0.6086956521739131
23,1.29,6.5,11.0,1,0.8260869565217391
23,5.0,4.0,1.75,-1,-0.2608695652173913
23,1.91,3.75,4.33,0,0.5652173913043478
23,4.0,3.5,2.05,1,-0.43478260869565216
23,2.8,3.2,2.8,1,-0.043478260869565216
24,2.5,3.25,3.2,1,0.3333333333333333
24,3.2,3.4,2.4,1,-0.375
24,1.55,4.2,7.0,1,-0.16666666666666666
24,2.45,3.3,3.2,-1,-0.041666666666666664
24,2.63,3.4,2.88,1,0.4583333333333333
25,1.75,3.75,5.25,0,0.4
24,1.7,3.75,5.75,1,-0.125
24,4.5,3.75,1.85,-1,-0.625
24,8.0,4.75,1.45,-1,-1.125
24,2.63,3.1,3.1,0,0.041666666666666664
24,1.91,3.5,4.75,1,0.6666666666666666
25,1.36,5.25,10.0,-1,0.36
25,2.63,3.4,2.88,1,-0.6
25,1.67,3.8,6.0,1,-0.24
25,2.0,3.5,4.2,1,0.44
25,4.0,3.6,2.0,1,-0.44
26,1.36,5.25,10.0,1,0.19230769230769232
26,1.95,3.6,4.2,0,0.07692307692307693
26,2.2,3.4,3.6,0,-0.07692307692307693
26,2.2,3.4,3.6,1,0.11538461538461539
25,6.5,4.33,1.57,-1,-0.68
25,3.75,3.6,2.1,-1,-0.56
25,2.1,3.3,4.0,0,-0.6
25,2.5,3.4,3.0,0,-0.28
26,2.75,3.6,2.63,0,-0.4230769230769231
26,5.25,3.75,1.75,1,-0.5384615384615384
27,2.25,3.3,3.6,-1,-0.18518518518518517
26,1.44,4.75,8.0,1,0.4230769230769231
27,1.53,4.2,7.5,-1,-0.037037037037037035
26,2.38,3.4,3.25,0,-0.38461538461538464
26,2.05,3.4,4.1,-1,0.038461538461538464
26,3.2,3.25,2.5,-1,0.11538461538461539
27,1.75,4.0,5.0,1,-0.1111111111111111
27,4.75,3.6,1.85,-1,-0.8888888888888888
27,2.1,3.75,3.6,-1,0.3333333333333333
27,2.6,3.1,2.8,1,0.1111111111111111
27,2.38,3.25,3.0,0,0.07407407407407407
28,1.8,3.5,4.5,1,0.39285714285714285
27,2.8,3.25,2.5,-1,0.07407407407407407
27,1.5,4.33,6.0,1,0.8888888888888888
27,1.62,3.75,5.5,1,0.9629629629629629
28,1.4,4.2,9.0,1,0.35714285714285715
28,3.0,3.25,2.38,1,-0.5
28,2.8,3.5,2.63,0,-0.42857142857142855
28,3.8,3.5,2.1,-1,-0.17857142857142858
28,4.33,3.5,1.95,0,0.03571428571428571
28,1.65,4.2,5.5,1,0.5
28,2.25,3.4,3.5,1,0.5357142857142857
28,2.1,3.5,3.75,1,0.0
28,7.5,4.5,1.5,-1,-1.25
29,1.57,4.33,6.25,1,1.1724137931034482
29,1.75,3.8,5.25,0,0.034482758620689655
29,3.0,3.4,2.5,-1,-0.7586206896551724
29,2.7,3.5,2.7,-1,-0.4827586206896552
29,1.67,3.8,6.0,1,0.8620689655172413
29,2.4,3.25,3.3,-1,-0.034482758620689655
29,2.25,3.3,3.6,-1,0.4827586206896552
29,1.53,4.33,7.0,1,0.4482758620689655
29,2.63,3.4,2.88,1,-0.06896551724137931
29,2.1,3.5,3.8,0,-0.10344827586206896
30,1.83,3.75,4.75,-1,0.5
30,2.9,3.4,2.6,0,-0.06666666666666667
30,2.75,3.4,2.7,-1,-0.43333333333333335
30,2.4,3.3,3.25,-1,0.1
30,2.4,3.2,3.4,-1,-0.03333333333333333
30,1.22,7.0,17.0,1,0.8666666666666667
30,2.7,3.4,2.8,0,-0.16666666666666666
30,2.3,3.4,3.4,1,-0.6
30,3.6,3.5,2.15,-1,-0.06666666666666667
30,1.33,5.75,9.5,0,0.6333333333333333
31,1.95,3.6,4.2,0,0.6129032258064516
31,4.5,3.75,1.85,-1,-0.2903225806451613
31,6.0,4.5,1.57,0,-1.0
31,1.73,4.0,5.0,1,0.1935483870967742
31,1.53,4.33,7.0,1,0.22580645161290322
31,1.57,4.33,6.5,1,-0.12903225806451613
31,1.29,6.0,13.0,1,0.45161290322580644
31,7.5,4.2,1.53,-1,-0.9354838709677419
32,3.1,3.5,2.4,-1,-0.09375
31,1.3,6.0,11.0,1,0.3870967741935484
31,1.57,4.5,6.0,0,0.5483870967741935
32,4.5,4.0,1.8,0,-0.875
32,1.75,3.7,5.5,1,0.59375
32,1.22,7.0,15.0,0,0.53125
32,1.7,3.8,5.75,1,0.96875
32,1.29,6.5,11.0,1,0.875
32,2.0,3.8,3.8,1,-0.03125
32,4.0,3.4,2.1,-1,-0.09375
32,2.75,3.3,2.8,0,0.5
32,2.0,3.6,4.0,1,-0.25
33,1.73,4.0,5.0,-1,-0.18181818181818182
33,1.22,7.0,15.0,1,1.4242424242424243
33,2.63,3.4,2.88,-1,-0.24242424242424243
33,1.5,4.5,7.5,0,-0.06060606060606061
33,3.0,3.4,2.55,-1,-0.48484848484848486
33,2.05,3.5,4.0,1,0.36363636363636365
33,2.38,3.4,3.25,0,-0.06060606060606061
33,1.6,4.0,6.5,0,0.45454545454545453
34,6.0,4.75,1.53,0,-0.5588235294117647
34,4.5,4.0,1.8,1,-0.8529411764705882
34,2.3,3.75,3.1,0,-0.6176470588235294
34,2.05,3.75,3.7,0,0.47058823529411764
34,3.5,3.6,2.15,1,-0.058823529411764705
34,1.8,4.0,4.5,1,0.3235294117647059
33,1.17,9.0,17.0,1,1.4242424242424243
33,2.4,3.6,3.0,0,-0.12121212121212122
34,1.36,5.5,9.0,1,0.3235294117647059
34,1.67,4.2,5.25,1,0.11764705882352941
35,2.7,3.4,2.8,-1,0.2
34,2.15,3.4,3.8,1,-0.3235294117647059
34,1.73,3.8,5.5,1,-0.08823529411764706
35,2.25,3.3,3.6,0,0.2857142857142857
35,1.44,4.75,8.5,0,0.37142857142857144
35,2.45,3.2,3.3,1,-0.45714285714285713
35,1.5,4.33,8.0,1,0.3142857142857143
35,1.62,4.2,6.0,-1,-0.08571428571428572
35,3.8,3.5,2.1,-1,-0.2857142857142857
35,4.33,3.4,2.0,1,-0.2
35,2.15,3.3,3.9,0,-0.05714285714285714
35,3.8,3.5,2.1,-1,-0.6285714285714286
36,5.75,4.2,1.65,0,-0.4722222222222222
36,1.44,4.75,8.0,-1,0.08333333333333333
36,1.95,3.6,4.2,0,-0.08333333333333333
36,2.05,3.5,3.9,1,-0.4166666666666667
36,1.91,4.0,4.0,1,0.6666666666666666
36,4.5,3.6,1.91,-1,-0.5555555555555556
36,3.0,3.5,2.45,1,-0.3888888888888889
36,1.5,4.5,7.5,1,0.0
36,2.5,3.6,2.9,0,-0.05555555555555555
36,2.05,3.6,3.9,-1,0.3611111111111111
37,3.4,3.2,2.2,-1,-0.6756756756756757
37,2.05,3.4,3.6,1,0.24324324324324326
37,1.33,5.0,9.0,1,0.5405405405405406
37,1.53,4.0,6.0,1,0.4864864864864865
37,3.75,3.4,2.0,1,0.05405405405405406
37,3.4,3.3,2.15,0,0.05405405405405406
37,3.6,3.5,2.0,0,-0.4864864864864865
37,3.4,3.4,2.1,-1,-1.0
37,1.91,3.5,4.0,1,0.2702702702702703
37,1.55,4.0,5.75,1,0.02702702702702703
38,3.0,3.5,2.45,1,-0.05263157894736842
38,1.83,3.75,4.75,1,-0.5263157894736842
38,2.0,3.8,3.8,0,0.18421052631578946
38,1.75,4.0,5.0,1,-0.2894736842105263
38,5.0,3.7,1.8,0,-0.47368421052631576
38,3.2,3.25,2.45,1,-0.631578947368421
38,2.0,3.6,4.0,-1,-0.13157894736842105
38,6.0,4.2,1.6,0,-1.0263157894736843
38,1.95,3.5,4.33,1,-0.18421052631578946
38,2.7,3.2,2.9,-1,-0.13157894736842105
